date,STOCK_RELIANCE,STOCK_TCS,STOCK_HDFCBANK,STOCK_INFY,STOCK_ICICIBANK,STOCK_HUL,STOCK_INDUSINDBK,STOCK_SBIN,STOCK_BHARTIARTL,STOCK_ARTI,STOCK_ATUL,STOCK_BORORENEW,STOCK_CROMPTON,STOCK_DEEPAKNTR,STOCK_LLOYDS,STOCK_MACPOWER,STOCK_PERSISTENT,STOCK_RADICO,STOCK_SUPRAJIT,STOCK_TANLA,STOCK_TIMKEN,STOCK_VBL
2019-08-28,562.5402221679688,1860.1839599609375,523.5353393554688,666.5659790039062,399.4001159667969,1626.843017578125,1316.8740234375,258.2274169921875,330.5555419921875,389.4962463378906,3420.52587890625,33.88203048706055,215.49447631835938,277.8610534667969,,95.7337417602539,253.61480712890625,298.7064208984375,168.42330932617188,47.2461051940918,642.371826171875,55.92844009399414
2019-08-29,552.9441528320312,1855.365478515625,518.7484130859375,670.26220703125,391.13067626953125,1631.158935546875,1302.12255859375,248.80108642578125,328.3569641113281,388.8708801269531,3402.1005859375,32.73033905029297,215.11366271972656,272.9931640625,,90.94705963134766,251.05401611328125,296.8930969238281,162.39283752441406,46.09375762939453,661.1573486328125,56.757850646972656
2019-08-30,555.9720458984375,1877.0887451171875,518.9812622070312,676.8656616210938,396.2083740234375,1674.72021484375,1345.701904296875,248.21192932128906,331.5115051269531,390.26861572265625,3467.396484375,32.73033905029297,219.44541931152344,268.2226257324219,,95.7337417602539,254.69549560546875,302.8721618652344,158.18104553222656,46.278141021728516,649.5103759765625,56.42171859741211
2019-09-03,537.2030029296875,1870.443359375,515.0213623046875,676.3255615234375,379.2826232910156,1639.0794677734375,1295.75927734375,243.27212524414062,322.0000915527344,388.25787353515625,3411.288818359375,32.50743103027344,219.49305725097656,264.8637390136719,,95.7337417602539,260.2869873046875,290.031982421875,152.7727508544922,48.582820892333984,648.6649780273438,54.98552703857422
2019-09-04,534.8651733398438,1865.2928466796875,523.5935668945312,682.181396484375,384.4570617675781,1643.306396484375,1270.35400390625,249.34487915039062,330.4599914550781,384.8370056152344,3367.5458984375,32.44551467895508,217.16055297851562,264.4743347167969,,95.7337417602539,263.36474609375,293.80560302734375,152.9163360595703,50.97970199584961,647.256103515625,55.31729507446289
2019-09-05,533.7296752929688,1840.287841796875,520.6585083007812,692.771728515625,376.2359924316406,1628.311279296875,1261.19482421875,247.71334838867188,332.3717956542969,387.963623046875,3374.14453125,33.41144561767578,219.87387084960938,267.0542907714844,,95.7337417602539,264.304443359375,295.7659912109375,152.9163360595703,53.51485061645508,650.7783813476562,54.771629333496094
2019-09-06,544.3721923828125,1825.5015869140625,523.16259765625,697.8385620117188,378.5089111328125,1618.8785400390625,1283.3699951171875,248.3025360107422,333.8534851074219,387.7182922363281,3389.58837890625,38.24112319946289,222.68238830566406,268.758056640625,,95.7337417602539,267.7110900878906,292.58038330078125,155.4051055908203,56.18829345703125,656.6488037109375,54.679954528808594
2019-09-09,544.2387084960938,1813.3316650390625,524.0244750976562,688.6602172851562,382.474365234375,1632.13818359375,1287.130126953125,251.97337341308594,340.736083984375,388.60113525390625,3436.116943359375,42.575443267822266,221.15911865234375,271.1920166015625,,96.69108581542969,263.64666748046875,294.44268798828125,153.4427947998047,53.422672271728516,647.9135131835938,54.80218505859375
2019-09-11,549.6712646484375,1789.365234375,524.4205322265625,681.1846923828125,381.6521911621094,1623.4615478515625,1322.9481201171875,258.5446472167969,339.4455871582031,392.0342712402344,3601.65478515625,43.826210021972656,220.8734893798828,271.3381042480469,,96.69108581542969,265.0798034667969,291.3551330566406,154.35218811035156,52.86954116821289,655.7095336914062,51.929813385009766
2019-09-12,538.9618530273438,1772.418701171875,528.9745483398438,678.1116333007812,389.4864501953125,1606.64208984375,1340.3990478515625,260.17608642578125,332.2283935546875,388.71148681640625,3660.10791015625,42.55067825317383,224.01524353027344,265.83734130859375,,96.69108581542969,267.4056701660156,292.8744201660156,156.2666015625,54.252357482910156,650.0737915039062,51.506370544433594
2019-09-13,545.752685546875,1779.354736328125,525.8531494140625,688.8264770507812,399.8352966308594,1606.77587890625,1348.44970703125,264.3907775878906,327.9267883300781,388.25787353515625,3652.77685546875,41.53520965576172,227.39500427246094,269.7803649902344,,96.69108581542969,269.2146911621094,298.8044738769531,162.297119140625,52.96173095703125,649.1815795898438,54.80218505859375
2019-09-16,539.1399536132812,1786.0426025390625,522.7549438476562,687.4974365234375,398.6263427734375,1616.34228515625,1326.61181640625,258.0461120605469,328.8348693847656,382.5196838378906,3741.044189453125,42.36492156982422,228.2518310546875,267.3463439941406,,90.94705963134766,273.49053955078125,312.330810546875,162.48858642578125,51.99376678466797,680.0368041992188,54.7759895324707
2019-09-17,533.2175903320312,1763.3223876953125,515.114501953125,690.446044921875,387.5036926269531,1629.601806640625,1284.816162109375,248.3025360107422,324.86785888671875,379.0130615234375,3617.196533203125,42.476375579833984,228.44223022460938,261.6022644042969,,95.49441528320312,270.13092041015625,295.3738708496094,158.51609802246094,50.05782699584961,671.2075805664062,54.269622802734375
2019-09-18,536.8912963867188,1776.5306396484375,509.61712646484375,689.2830810546875,386.2463073730469,1627.8221435546875,1282.695068359375,254.148681640625,320.80523681640625,382.4216003417969,3623.0126953125,43.615684509277344,228.34703063964844,262.7218322753906,,98.41429138183594,276.45074462890625,294.9328308105469,159.90406799316406,50.74922561645508,697.8361206054688,54.66249465942383
2019-09-19,525.024169921875,1746.12646484375,512.9597778320312,681.68310546875,373.9146728515625,1613.182861328125,1236.2716064453125,248.39317321777344,322.717041015625,378.6083984375,3591.1953125,42.41445541381836,225.63369750976562,262.67315673828125,,99.38103485107422,279.4109802246094,301.0341491699219,160.09548950195312,49.64297866821289,682.150146484375,53.252498626708984
2019-09-20,558.5547485351562,1715.804931640625,558.8724365234375,668.6424560546875,403.8008117675781,1752.898681640625,1368.6966552734375,273.4545593261719,340.6883239746094,398.18927001953125,3715.434326171875,42.86027526855469,239.48590087890625,278.98077392578125,,103.68303680419922,281.4783630371094,314.7130432128906,165.8388671875,51.08123016357422,699.4798583984375,54.064453125
2019-09-23,551.8086547851562,1674.5601806640625,585.7306518554688,634.8781127929688,431.65576171875,1815.1923828125,1457.349609375,284.37646484375,332.6585693359375,410.5361328125,3857.7568359375,43.39277648925781,255.52783203125,292.708251953125,,119.97262573242188,291.04034423828125,323.7174987792969,172.20436096191406,50.98844909667969,715.5884399414062,55.35658645629883
