,nse_tri_prices_TRI_NIFTY_50_TotalReturnsIndex,nse_tri_prices_TRI_NIFTY_BANK_TotalReturnsIndex,nse_tri_prices_TRI_NIFTY_IT_TotalReturnsIndex,nse_tri_prices_TRI_NIFTY_PHARMA_TotalReturnsIndex,nse_tri_prices_TRI_NIFTY_FMCG_TotalReturnsIndex,nse_tri_prices_TRI_NIFTY_AUTO_TotalReturnsIndex,nse_tri_prices_TRI_NIFTY_MIDCAP_100_TotalReturnsIndex,nse_tri_prices_TRI_NIFTY_SMALLCAP_100_TotalReturnsIndex,nse_tri_prices_TRI_NIFTY_REALTY_TotalReturnsIndex,nse_tri_prices_TRI_NIFTY_METAL_TotalReturnsIndex,nse_tri_prices_TRI_NIFTY_ENERGY_TotalReturnsIndex,nse_tri_prices_TRI_NIFTY_FIN_SERVICE_TotalReturnsIndex,nse_tri_prices_TRI_NIFTY_INFRA_TotalReturnsIndex,nse_bse_price_indices_NSEBANK_PRICE,nse_bse_price_indices_NSECNXIT_PRICE,nse_bse_price_indices_CNXPHARMA_PRICE,nse_bse_price_indices_CNXFMCG_PRICE,nse_bse_price_indices_CNXAUTO_PRICE,nse_bse_price_indices_CNXREALTY_PRICE,nse_bse_price_indices_CNXMETAL_PRICE,nse_bse_price_indices_CNXENERGY_PRICE,nse_bse_price_indices_CNXINFRA_PRICE,nse_bse_price_indices_NSEMIDCAP_PRICE,nse_bse_price_indices_BSE_SENSEX,nse_bse_price_indices_INDIA_VIX,indian_stocks_STOCK_RELIANCE,indian_stocks_STOCK_TCS,indian_stocks_STOCK_HDFCBANK,indian_stocks_STOCK_INFY,indian_stocks_STOCK_ICICIBANK,indian_stocks_STOCK_HUL,indian_stocks_STOCK_INDUSINDBK,indian_stocks_STOCK_SBIN,indian_stocks_STOCK_BHARTIARTL,indian_stocks_STOCK_ARTI,indian_stocks_STOCK_ATUL,indian_stocks_STOCK_BORORENEW,indian_stocks_STOCK_CROMPTON,indian_stocks_STOCK_DEEPAKNTR,indian_stocks_STOCK_LLOYDS,indian_stocks_STOCK_MACPOWER,indian_stocks_STOCK_PERSISTENT,indian_stocks_STOCK_RADICO,indian_stocks_STOCK_SUPRAJIT,indian_stocks_STOCK_TANLA,indian_stocks_STOCK_TIMKEN,indian_stocks_STOCK_VBL,commodities_fx_GOLD_USD,commodities_fx_SILVER_USD,commodities_fx_GOLD_INR_ETF,commodities_fx_SILVER_INR_ETF,commodities_fx_CRUDE_WTI,commodities_fx_CRUDE_BRENT,commodities_fx_USDINR,commodities_fx_EURINR,commodities_fx_GBPINR,indian_etfs_ETF_NIFTY50,indian_etfs_ETF_NIFTYBANK,indian_etfs_ETF_NIFTYIT,indian_etfs_ETF_NIFTY100,indian_etfs_ETF_MOTILAL_NIFTY50,indian_etfs_ETF_GOLD,indian_etfs_ETF_SILVER,indian_etfs_ETF_LIQUID,indian_etfs_ETF_GILT_5Y,indian_etfs_ETF_NASDAQ_100,amfi_mf_nav_MF_LargeCap_Mirae_Asset_Large_Cap_Fund___D,amfi_mf_nav_MF_LargeCap_UTI_Nifty_50_Index_Fund___Dire,amfi_mf_nav_MF_LargeCap_HDFC_Banking_and_PSU_Debt_Fund,amfi_mf_nav_MF_LargeCap_SBI_Banking_&_PSU_Fund___Direc,amfi_mf_nav_MF_LargeCap_Kotak_Corporate_Bond_Fund__Dir,amfi_mf_nav_MF_LargeCap_Aditya_Birla_Sun_Life_Banking_,amfi_mf_nav_MF_LargeCap_NIPPON_INDIA_LARGE_CAP_FUND___,amfi_mf_nav_MF_LargeCap_Tata_Large_Cap_Fund__Direct_Pl,amfi_mf_nav_MF_MidCap_Kotak_Midcap_Fund____Direct_Pl,amfi_mf_nav_MF_MidCap_SBI_Small_Cap_Fund___Direct_Pl,amfi_mf_nav_MF_MidCap_NIPPON_INDIA_BANKING_and_PSU__,amfi_mf_nav_MF_MidCap_Axis_Midcap_Fund___Direct_Plan,amfi_mf_nav_MF_MidCap_ICICI_Prudential_MidCap_Fund__,amfi_mf_nav_MF_MidCap_UTI_Mid_Cap_Fund___Direct_Plan,amfi_mf_nav_MF_MidCap_Mirae_Asset_Midcap_Fund_Direct,amfi_mf_nav_MF_MidCap_DSP_Midcap_Fund___Direct_Plan_,amfi_mf_nav_MF_MidCap_Tata_Mid_Cap_Fund___Direct_Pla,amfi_mf_nav_MF_SmallCap_NIPPON_INDIA_SMALL_CAP_FUND___,amfi_mf_nav_MF_SmallCap_Axis_Small_Cap_Fund___Direct_P,amfi_mf_nav_MF_SmallCap_HDFC_Small_Cap_Fund___Growth_O,amfi_mf_nav_MF_SmallCap_ICICI_Prudential_Smallcap_Fund,amfi_mf_nav_MF_SmallCap_UTI_Small_Cap_Fund___Direct_Pl,amfi_mf_nav_MF_SmallCap_Mirae_Asset_Banking_and_PSU_Fu,amfi_mf_nav_MF_SmallCap_DSP_Small_Cap_Fund___Direct_Pl,amfi_mf_nav_MF_SmallCap_TATA_Small_Cap_Fund_Direct_Pla,amfi_mf_nav_MF_FlexiCap_Parag_Parikh_Flexi_Cap_Fund___,amfi_mf_nav_MF_FlexiCap_Quantum_Dynamic_Term_Fund___Di,amfi_mf_nav_MF_FlexiCap_Franklin_India_Banking_&_PSU_D,amfi_mf_nav_MF_FlexiCap_Samco_Flexi_Cap_Fund___Direct_,amfi_mf_nav_MF_FlexiCap_PGIM_India_Flexi_Cap_Fund___Di,amfi_mf_nav_MF_Sectoral_NIPPON_INDIA_PHARMA_FUND___DIR,amfi_mf_nav_MF_Sectoral_TATA_Digital_India_Fund_Direct,amfi_mf_nav_MF_Balanced_ICICI_Prudential_Balanced_Adva,amfi_mf_nav_MF_Balanced_HDFC_Balanced_Advantage_Fund__,amfi_mf_nav_MF_Balanced_SBI_Balanced_Advantage_Fund___,amfi_mf_nav_MF_Balanced_NIPPON_INDIA_BALANCED_ADVANTAG,amfi_mf_nav_MF_Balanced_Kotak_Balanced_Advantage_Fund_,amfi_mf_nav_MF_Liquid_NIPPON_INDIA_LIQUID_FUND___DIR,amfi_mf_nav_MF_Liquid_HDFC_Liquid_Fund___Growth_Opti,amfi_mf_nav_MF_Liquid_SBI_Liquid_Fund___Direct_Paln_,amfi_mf_nav_MF_Liquid_UTI_Liquid_Fund___Direct_Plan_,amfi_mf_nav_MF_CorpBond_NIPPON_INDIA_CORPORATE_BOND_FU,amfi_mf_nav_MF_CorpBond_HDFC_Corporate_Bond_Fund___Gro,amfi_mf_nav_MF_CorpBond_SBI_Corporate_Bond_Fund___Dire,amfi_mf_nav_MF_CorpBond_UTI_Corporate_Bond_Fund___Dire,amfi_mf_nav_MF_Gilt_SBI_GILT_FUND___DIRECT_PLAN___,amfi_mf_nav_MF_Gilt_ICICI_Prudential_Gilt_Fund___D,amfi_mf_nav_MF_Gilt_HDFC_Gilt_Fund___Growth_Option,amfi_mf_nav_MF_Gilt_Nippon_India_Gilt_Fund___Direc,amfi_mf_nav_MF_Gilt_UTI_Gilt_Fund___Direct_Plan___,amfi_mf_nav_MF_DynamicBond_NIPPON_INDIA_DYNAMIC_BOND_FUND,amfi_mf_nav_MF_DynamicBond_Aditya_Birla_Sun_Life_Dynamic_,amfi_mf_nav_MF_DynamicBond_Kotak_Dynamic_Bond_Fund___Dire,amfi_mf_nav_MF_IndexFunds_HDFC_Nifty_50_Index_Fund___Dir,amfi_mf_nav_MF_IndexFunds_ICICI_Prudential_Nifty_50_Inde
nse_tri_prices_TRI_NIFTY_50_TotalReturnsIndex,1.0,0.8383842432805876,0.618945172566504,0.6128054162112907,0.67628980977167,0.828338783134289,0.8892489210649138,0.8392555410415855,0.8226983535875597,0.8032210722294715,0.827273415250553,0.8998952449414244,0.9075822303368415,0.8840571660662392,0.5757595478066535,0.42070407259960274,0.6548291925692691,0.8065059453822934,0.7733584217059877,0.6961415672705388,0.791168893581289,0.875175394358398,0.900626201124283,0.992596357187922,-0.5142900924816106,0.7165615883855343,0.26005482500578314,0.7107596504052899,0.4994828702348512,0.8015232506601908,0.40752182602526593,0.6695112402599654,0.7129202870818548,0.5282022229743951,0.4070783369092063,0.5347546875170389,0.2839596285143718,0.4154090206813922,0.4854169147805848,0.48086232048543515,0.2801658772004944,0.3479975287318979,0.3597376221075317,0.46823922563345044,0.505160405972273,0.11454417157200475,0.527368460526495,0.1675001286048309,0.2535663665863401,-0.11628773526935048,-0.002770309747347539,0.22076638008592644,0.24670988402543093,-0.5346966046392925,-0.14005295215591176,-0.09752145063868636,0.9951198574710073,0.8982335772006971,0.5438104431013117,0.9958412733987378,0.21307556432699512,-0.11628773526935048,-0.002770309747347539,-0.03427436724277491,0.43652082130707753,0.24290691728477837,0.9761197367675465,0.9996330635381314,0.14462193306124224,0.23055445445706962,0.2560029367906135,0.06648665756490638,0.9052774892917698,0.9743837405931394,0.8211233913453961,0.7453367296883455,0.14539528325698603,0.8256399679194727,0.8434945092257453,0.8110331294691989,0.8315182133251224,0.8383567997549667,0.845199109953291,0.7672766557887912,0.7924681591855817,0.8020454557232397,0.8082859894503333,0.7192834691085468,0.3366149145287131,0.766123846909624,0.7754613857450969,0.8411834206992315,0.1086308131812333,0.16798172902360306,0.7636321075222178,0.8836793015987278,0.4527779724290467,0.5949706113088875,0.9309501058886703,0.9079465582291663,0.9513326707749434,0.8404366217810979,0.9441858439778361,-0.029495161734698627,-0.13190128961939782,0.024483394729451404,-0.009773558108214515,-0.016727852849479703,0.25761755160693256,0.20471908621556703,0.24299679422340914,0.13667924384719607,0.18048677102546223,0.2221737862687365,0.1470021850507113,0.20076359077732667,0.12542808159862287,0.15025832524098526,0.12680188995543443,0.9997838573844302,0.9997443039883355
nse_tri_prices_TRI_NIFTY_BANK_TotalReturnsIndex,0.8383842432805876,1.0,0.319072287992404,0.40643418788888486,0.48794881777302784,0.7178344856962245,0.841640801724457,0.7776150646170589,0.8160692801958545,0.6993534804397159,0.7093519317426242,0.9842618394684721,0.828086655347818,0.9992064007159143,0.3217859983721361,0.18349590278786776,0.49900396477454484,0.7112165267982398,0.7679604910913097,0.6788763470917937,0.6931014476270283,0.8240483952808988,0.8553534813786301,0.8498739712765592,-0.43298390620557714,0.5529913413693838,0.08164869626612527,0.7909177838359409,0.23675445420772526,0.899678836793764,0.25883854508907594,0.7487058571696572,0.8737333481491413,0.4929019304957871,0.4059471275175871,0.44879548810768627,0.2899706949726708,0.34469597267843605,0.3918738371021624,0.44416562929451675,0.20592170138146526,0.16207729270509724,0.33692889471635734,0.4312212827375777,0.4774625527018675,0.09722468105495229,0.5441648332221686,0.10988442603381883,0.18736968076408927,-0.15471158317884262,0.057746648928234216,0.13255113047484415,0.17769388020871013,-0.5432848738001059,-0.19861873346523412,-0.12652518546961117,0.8988643626622522,0.9938715514930915,0.13091928853534238,0.8866658859127446,0.09326235621841963,-0.15471158317884262,0.057746648928234216,-0.051666365984211746,0.44436945297663777,0.23068445707405047,0.8665978414979209,0.8775310932704945,0.14017145074807918,0.1735471155752395,0.2366219547665025,0.09490793132116662,0.859607264767402,0.8669376139467585,0.7641608086562448,0.6993994518890291,0.13331993911203852,0.7616891672362004,0.7711011670713418,0.7201302274077226,0.7541324264933009,0.7724492642149575,0.7683249304661453,0.6888435085623527,0.7209852342628484,0.7491235575765408,0.7484461861268199,0.5748844481617162,0.2562966213833616,0.7074001784834277,0.7088955893004104,0.7006488107392802,0.10909735315995134,0.18849395764978577,0.6876646004575224,0.7801338180272294,0.22979371699395154,0.30777378635403113,0.8639384585478309,0.895279961546284,0.7976869249131355,0.8001246649792279,0.8113226810745252,-0.04364347945624472,-0.11131656180872279,-0.01593697907124912,-0.06457710415186727,0.04638518660440589,0.31596598714317753,0.15497233121789722,0.2933513529793017,0.19759325066199185,0.25767845854024113,0.3019195629493146,0.11186451214291016,0.267201671960022,0.15601818730041545,0.20117090363649887,0.09407602283144774,0.8766850492412852,0.8773553161975276
nse_tri_prices_TRI_NIFTY_IT_TotalReturnsIndex,0.618945172566504,0.319072287992404,1.0,0.4791644479010843,0.3907062506338924,0.45005314267945756,0.4714801993649247,0.4621104058930582,0.379081931791559,0.4169896845684129,0.3662124063413507,0.3831296935040886,0.37350441867868367,0.31716488624327255,0.999174803188581,0.3633309359719912,0.29473484674321265,0.27121641272960717,0.2605612748963723,0.19778597809736279,0.2460728729567766,0.24390864408810972,0.47011895903803563,0.6264676489984985,-0.2774204177848016,0.34651538115233554,0.5859963762900146,0.2774262871726412,0.8868960108755742,0.3605657288391732,0.2549873135969268,0.2743181912700591,0.23598621424292143,0.1921911065619868,0.24326682577653055,0.31657963228704933,0.11681323169672707,0.17502497864945216,0.2666309636972806,0.11310796730099727,0.10927459017777,0.6019628917872036,0.25035557754008947,0.36033790655997955,0.31519269979442377,0.032883823477940374,0.21344777678732282,0.00365098480335467,0.11515294068786866,-0.033451624140339364,0.07638891427379628,0.21163639122535507,0.23636340989119944,-0.16598637071524597,0.015324481643540645,0.07470429898739371,0.5484118822655902,0.29712024068392506,0.998490574009101,0.5681097184229451,0.3909380763167207,-0.033451624140339364,0.07638891427379628,-0.013456102092626992,0.14349925608230393,0.20763174812675145,0.4473358529847402,0.4621492515280405,-0.0296803750162914,0.08348182178602145,0.07281610159043635,-0.012931229956736056,0.35421375773611136,0.44024022330459195,0.3039730350740642,0.3276105754392799,-0.030952875890048383,0.3078827139304292,0.34498252854489025,0.3352119487449252,0.4901301896129693,0.3103511122881448,0.33343603451632486,0.3301387473521814,0.3920981335853179,0.42820882999512283,0.32593218490777726,0.47999640691064144,0.10644436191599602,0.30709481343605166,0.40407021461485826,0.4883800797055404,-0.04455265890210447,0.005416505383265396,0.47483264739975695,0.5289942288721331,0.42239926956585905,0.9589134080857913,0.3487886650773812,0.276372650816678,0.49365139993238555,0.318195388446818,0.5544852025548163,-0.07029028075422078,-0.013743597294823225,-0.031072072241366835,0.14969962330674302,-0.1571319627794967,-0.11487355284753287,0.05570381073186232,0.14555164399864842,-0.08558203505001055,-0.1179903317046932,-0.0942925340441922,0.06682747146479938,-0.05042499775225431,-0.042163153598501216,-0.06102467893337384,0.07142749423956259,0.4652856899952849,0.46382499466622784
nse_tri_prices_TRI_NIFTY_PHARMA_TotalReturnsIndex,0.6128054162112907,0.40643418788888486,0.4791644479010843,1.0,0.49907512221893247,0.5308456998250154,0.6116563452564714,0.5274281987559378,0.38199098087135974,0.46313312142957225,0.4836850093703351,0.4177047060548646,0.49423720682712485,0.33283265006694573,0.49331094244570567,0.9983275108703237,0.3342736721000873,0.3944866707038464,0.2472556783814727,0.2770477523794791,0.3024643027874386,0.35308403264338495,0.567149417636237,0.5993320157679854,-0.3533317382094197,0.4088091899652424,0.25531573937765545,0.33326878778430596,0.3629820745149362,0.4056881998896886,0.28692814757162505,0.3737463641041207,0.28611534603683225,0.36877065498686135,0.3677470693620715,0.40800557387007735,0.10490212686361682,0.2500129691399623,0.23506135307555096,0.3382017090327731,0.20317981001110466,0.24576358122529604,0.19477336610792714,0.27905987673119,0.34186230378560983,0.04410049185431225,0.3089477856903333,0.14189601253222497,0.16207242462228988,0.0636062909235203,-0.17297783612241652,0.17089843562938148,0.16572013536301003,-0.17767790667513028,0.001029827893292036,0.0046763981375045754,0.47345933497052517,0.27530225589425933,0.44035786446533903,0.4436941032407621,0.28563334512925065,0.0636062909235203,-0.17297783612241652,-0.09271302619556347,0.2444105772760586,0.2182205999496591,0.44180536982939606,0.421205256923943,0.07364648090220578,0.22346846128808096,0.1727038923222617,0.02955251498548032,0.3728070920479271,0.4092754967989845,0.42732299795177026,0.4207613188766476,0.11173891691868275,0.3882564961922617,0.41351677305898593,0.4391048166221279,0.5237554936093953,0.40091684855636106,0.4337558844356324,0.39087219088060887,0.3860359719394431,0.4201443210368148,0.342092090879603,0.591282864125131,0.36598432453371804,0.426320672209754,0.4722269326898674,0.47106023768161254,0.10625880597975706,0.043844017920607097,0.6620589570981175,0.48316875240551577,0.8338864370007852,0.4496550310596258,0.39900526125668456,0.32625678896077764,0.6391966868622279,0.34472932056763517,0.5696251809007085,0.054987752942828545,0.08394713102609734,0.11545087576103552,-0.05648502386385133,-0.043890690598051715,0.1189561155398688,0.22116878829255252,0.030093259631687054,0.06978533711087175,0.07987393691276894,0.0895966844029834,0.12072392586114501,0.06410227984342293,0.0558793155844426,0.004190280163787017,0.1394023112695673,0.4208932773390783,0.4200317464853264
nse_tri_prices_TRI_NIFTY_FMCG_TotalReturnsIndex,0.67628980977167,0.48794881777302784,0.3907062506338924,0.49907512221893247,1.0,0.6197887580517153,0.6034660953507293,0.49602024528945815,0.454264202257274,0.4206934225421964,0.5078130194372648,0.5327251454611437,0.548933361619166,0.48129741650680047,0.38320952242600814,0.334184582622079,0.9928970464489265,0.5757427612730376,0.46670133720979623,0.3210273931331348,0.44630738453892393,0.5549246986634576,0.5677726963309239,0.6738045608235653,-0.3951685536175268,0.37054669622356523,0.2456746896298401,0.4577769362848318,0.2734722752345329,0.41403532515077635,0.7684728399039135,0.3927798433920652,0.40579036215240416,0.3662700301541589,0.22125883357798756,0.4068244012952334,0.2168290932476483,0.47811363592642936,0.36902800040067535,0.5004440249266584,0.33869278620607907,0.25731717420708294,0.22663384226798386,0.38041796312188125,0.1816511391605498,0.026285407835907333,0.4690033696152022,0.12510359680454364,0.09944920234635095,-0.12917609316229742,-0.15108526859902083,0.03786115383727831,-0.014716489894121748,-0.3188772934215131,-0.12335548434462307,-0.11499078028745251,0.5719600450498116,0.43216380370320645,0.3868746861986631,0.7060142404873302,0.17768158128828018,-0.12917609316229742,-0.15108526859902083,-0.08816469678792281,0.3276925284826908,0.08784356814541294,0.6644828707483987,0.6851501793158731,0.13700214222948454,0.17616955494438533,0.2537739309950539,0.08891362559534736,0.5984260101581774,0.6672970093205809,0.5601123443161611,0.5598932891941922,0.17036873562745758,0.596580632897882,0.544116610067658,0.5705664661730284,0.5916485589267241,0.5820837010599841,0.5805362301037974,0.5239364962743673,0.5566174617482228,0.5779820687966705,0.5542152784547132,0.6136848884854981,0.30864864398890135,0.5133399587508118,0.5812315722950601,0.5762500773836257,0.13351787647678354,0.1333366831013166,0.6194040449792321,0.6562025403343247,0.3270864531736498,0.44890862785185,0.6037379205639481,0.5655594992708769,0.730675815859344,0.5666463910151607,0.6702533291651477,-0.078672321758076,-0.08708745102700104,0.023705378866050637,0.042405228004889994,0.03342747056601453,0.21745154414853968,0.23637694987635802,0.12278566562021725,0.15550714429218382,0.1742820958966246,0.18066626759565407,0.11435131310865183,0.15578602954632256,0.10336818431479006,0.21269169785397482,0.10170671992185853,0.6867869796146344,0.6872165053457482
nse_tri_prices_TRI_NIFTY_AUTO_TotalReturnsIndex,0.828338783134289,0.7178344856962245,0.45005314267945756,0.5308456998250154,0.6197887580517153,1.0,0.8135682684880678,0.7512731970246481,0.6895877595604283,0.649920045032448,0.7043363774414916,0.7347839417377329,0.7586130143170605,0.727283480595023,0.44725254515026525,0.40140595004423546,0.5695836647432254,0.9988853288691186,0.6484601834275718,0.5626074570344789,0.6590625034711995,0.7489166536093438,0.8195595502614037,0.8239581266978856,-0.49075582858943945,0.569797748873772,0.1952465665777923,0.6558965336162377,0.27301005184942473,0.6539434404820654,0.30262264428176694,0.6318043947197591,0.5972316336912412,0.4506384517524452,0.4189338743365161,0.4862205370727575,0.20960866909891182,0.42172798961903146,0.39736013979059687,0.2949464265291714,0.35695043437717455,0.2798948910113838,0.2986994572940156,0.4822629483789355,0.4294676436362502,0.148182263754836,0.41254000402020274,0.1486648786370285,0.26778363893225954,-0.041776544978680406,-0.039866728020159545,0.19103097624285265,0.23992971925376544,-0.42655514363541785,-0.13250246752869976,-0.03661301377939541,0.8185824400087107,0.7164686120472528,0.21554248551734545,0.7893353594967176,0.1469185973193721,-0.041776544978680406,-0.039866728020159545,-0.0870896713293862,0.2078643379192483,0.22152720328113726,0.8179939988483801,0.8017523209741231,0.044450258642800104,0.15148365803141758,0.11323189813112451,0.09438252746605304,0.7902745310348416,0.8043728762821214,0.7570280320001431,0.6955017450762905,0.036665122464740886,0.7332433719341771,0.7860402775969113,0.7886412017110815,0.7647145993232077,0.7838853852627736,0.7701582733559159,0.698093698901048,0.713844552076159,0.7276916718263765,0.7309834376560609,0.5333181095145212,0.09691427409659448,0.7133851630503694,0.6683626181989885,0.7550121504429578,0.013619480275993226,0.008717548695962071,0.585628427268184,0.7598087630590159,0.4206866527488446,0.36582704124593757,0.8413571386856509,0.7712448456524035,0.7298564942729485,0.7092875300812164,0.8050894331524591,-0.029136619577204908,-0.10061574999988669,0.09834216195496531,0.009351414863033836,-0.05733343299502727,0.12387275851064955,0.04284205584077015,0.24883116419129217,0.048179481911361385,0.09851680757279532,0.13739888624013508,0.10218518386090579,0.12392565378032551,0.039562569667101956,0.077076814139133,0.08937199063128691,0.8014515644051713,0.8019077909489447
nse_tri_prices_TRI_NIFTY_MIDCAP_100_TotalReturnsIndex,0.8892489210649138,0.841640801724457,0.4714801993649247,0.6116563452564714,0.6034660953507293,0.8135682684880678,1.0,0.951665451226229,0.8698270650707491,0.7962827723047882,0.7896674100730176,0.8625248053247403,0.8895814242358187,0.8550074461010497,0.4707814212300626,0.4575869114445923,0.5537404006655381,0.7955125968109252,0.8414303375758772,0.7270884263106502,0.7365046719587244,0.8802429352745123,0.9998139952190909,0.8799412522665642,-0.4949129334205133,0.6173798421406508,0.17448030139970483,0.696311746846542,0.27960671061433934,0.7613703336100347,0.28281004005459004,0.7284640702728415,0.734480000622512,0.5147389227374454,0.5027868851637619,0.6114589198452179,0.30785705288993415,0.5380757502391448,0.516860367855051,0.5232481552984879,0.32936006915886673,0.3334122038273551,0.42761129464819486,0.5534887094423001,0.5528989570693967,0.15030565017899966,0.5899975869350615,0.15183239960407555,0.22744339836666144,-0.13076386836989096,-0.03228787403129917,0.19338212604421778,0.2215078324839285,-0.4974601714642327,-0.1358342451646546,-0.10576034206660004,0.8928400028038013,0.8548510526377561,0.4476863753405402,0.8721689609610647,0.19205197905822646,-0.13076386836989096,-0.03228787403129917,-0.04316087401473457,0.33129161910400556,0.3950565643447097,0.9165717258406202,0.8712247282265873,0.12791150128491474,0.2149175667583898,0.2105979236105555,0.02681528600090634,0.8989372962225803,0.9113304801237508,0.9318267912892677,0.890989014307952,0.11173697006952982,0.9242998769814073,0.9497029596983564,0.9262448864741101,0.9125327994792126,0.9417236660425253,0.9562701958368306,0.9073355171980017,0.9270046867248761,0.9334904991167501,0.9136970154457352,0.8993350407341861,0.2298470831606681,0.9214115797963863,0.8935095471803445,0.8377577931289517,0.07549955164484685,0.1337866953953309,0.9044011043068555,0.8610261853237289,0.5349981492290643,0.5049750026193102,0.8976023766830212,0.9003114225738709,0.9076337546334055,0.8183058413744415,0.9028667738742582,-0.025144414992545897,-0.08412457488375233,0.06829160041931158,0.02049113038356167,0.009412619721927664,0.2451201435305009,0.14428210217277224,0.23622082238177464,0.10402399517826474,0.15578067269494628,0.1992094503301545,0.10846519631860377,0.1616053276210836,0.07549075519351514,0.15468339376256665,0.07253128778457772,0.8714101592318849,0.871759598688559
nse_tri_prices_TRI_NIFTY_SMALLCAP_100_TotalReturnsIndex,0.8392555410415855,0.7776150646170589,0.4621104058930582,0.5274281987559378,0.49602024528945815,0.7512731970246481,0.951665451226229,1.0,0.8675134788830215,0.7826569070187267,0.7449174569317928,0.7941623323798088,0.8475105109060262,0.8042139949004123,0.4602421311290921,0.3841467514832266,0.4833315406366008,0.7291821139784925,0.8456559808098744,0.7136270567889869,0.705587045882741,0.8328513049027796,0.9585773177474741,0.8295443182609362,-0.4949928057083452,0.6014413477706476,0.20518267246674315,0.6457568038407162,0.26905048184108216,0.721837665487544,0.15723654406857218,0.6873430476172026,0.690519928722853,0.4898648223189702,0.5412264341062943,0.6256571317534982,0.34118816135974406,0.5596215578359218,0.5338040815726857,0.6054367230659138,0.37042759538427666,0.3478898096234873,0.4569988280464975,0.5680215355412769,0.5689610401475828,0.18469149558392509,0.5201503935810525,0.11746376930290608,0.2424380242003143,-0.14944134544947402,-0.03629801201482856,0.21686361022801212,0.25473864708081867,-0.4831479538955477,-0.12680991831357447,-0.09129755093740152,0.8407416728750247,0.8044205828973513,0.45074808675389877,0.8111009988970915,0.19339417741667225,-0.14944134544947402,-0.03629801201482856,-0.030464613230924354,0.24020128883578337,0.44348564016620234,0.8604932020169263,0.8031834410476439,0.13464028111577975,0.19414660080958077,0.19390833762940285,0.020608322144604417,0.8502002312877274,0.8497168489305735,0.9034999380953531,0.8788340853431708,0.09915408083520126,0.8859834140660304,0.9317386816456467,0.8970055752192363,0.8952225360229226,0.9190244961128571,0.9181695726682714,0.9237289903432662,0.9322483776778374,0.9400175860650946,0.9163619626986398,0.9322340661048287,0.18025722971510966,0.9349840457914925,0.9340979012689775,0.8126740747808647,0.023917085589190073,0.13222256960507062,0.8981987811436772,0.8320520233709273,0.46545099022802805,0.5103320479563552,0.8494398829992857,0.8605511296477968,0.8298467513830766,0.78133962259899,0.8547337586823455,-0.0653456658918522,-0.1178573206497783,0.07935707226723171,-0.030441667343292598,0.035792672129079134,0.2260312778836969,0.13026859864778867,0.2424206787744987,0.0512343833696568,0.1112616477038769,0.15398958187050774,0.08539081138018337,0.11942747033038846,0.05110512990490533,0.12948215606168517,0.015814773229637466,0.8032132991123835,0.803861500386997
nse_tri_prices_TRI_NIFTY_REALTY_TotalReturnsIndex,0.8226983535875597,0.8160692801958545,0.379081931791559,0.38199098087135974,0.454264202257274,0.6895877595604283,0.8698270650707491,0.8675134788830215,1.0,0.7185333708311779,0.7214021279071327,0.8276497176365727,0.8471802646202309,0.8118104614037398,0.38413651596940745,0.23027074754981644,0.4517065124108315,0.6437331753675033,0.9997704743788017,0.6182515913030491,0.6788048840507739,0.8216594179317028,0.8701472966993835,0.820375710577566,-0.3538709731098069,0.5957989619081936,0.2524796094863205,0.6924522137470601,0.20697239430946504,0.7669815565880767,0.17352330056169216,0.6745743569834668,0.7047959052221459,0.48095683912982257,0.45911897556373327,0.5290397495209227,0.3307310543567026,0.5044150618079621,0.4383882347017889,0.5544419067518223,0.37452110391436866,0.2734379875073592,0.4681246202148101,0.4588370841646919,0.49438510468704405,0.12737163952876104,0.5002510670002205,0.10919847357557687,0.2131336883654368,-0.17290362017038616,-0.1076525937843926,0.16737753208149211,0.17939063130448124,-0.5438270485410782,-0.11890158363964343,-0.17526987587615328,0.8103753362624786,0.8027130949435437,0.29646658257594805,0.7544879252356282,0.12335902339207709,-0.17290362017038616,-0.1076525937843926,-0.024043937861157043,0.3103289124707036,0.3753991166090074,0.7693270945687233,0.7433840978549323,0.1201519537518452,0.1965176851920718,0.1833865548009341,-0.0349767473844857,0.7700751098857138,0.7731642266151293,0.7629218513292471,0.7171949555659911,0.10393732865313768,0.7824251245893731,0.7979229859148604,0.762111170511478,0.7734785462227429,0.7780718437835283,0.7876616532253596,0.7629099607788393,0.7844079858079029,0.7818925017194917,0.7913774525005202,0.7388250509391076,0.20542665669407217,0.7752047200270964,0.7643493454864231,0.6813676373882926,0.07914252284179478,0.13877453640132217,0.8448556823428599,0.7393998138628648,0.26675357745413886,0.42775419924567865,0.7424361490375219,0.8118488401990344,0.8601006811788717,0.7184614444004167,0.7447273934909503,-0.031415743023164806,-0.07526154132826,0.04276452541723602,-0.03633881959953133,0.051582857661770586,0.22590238342307584,0.17147381812997226,0.28085700638086913,0.10031410860653686,0.15057269615384722,0.19197156810162874,0.1051681835644201,0.15062900187920172,0.08986115495263715,0.12519315792314115,0.02461919068364045,0.7434498931213036,0.7443458859269629
