date,nse_tri_prices_TRI_NIFTY_50_TotalReturnsIndex,nse_tri_prices_TRI_NIFTY_BANK_TotalReturnsIndex,nse_tri_prices_TRI_NIFTY_IT_TotalReturnsIndex,nse_tri_prices_TRI_NIFTY_PHARMA_TotalReturnsIndex,nse_tri_prices_TRI_NIFTY_FMCG_TotalReturnsIndex,nse_tri_prices_TRI_NIFTY_AUTO_TotalReturnsIndex,nse_tri_prices_TRI_NIFTY_MIDCAP_100_TotalReturnsIndex,nse_tri_prices_TRI_NIFTY_SMALLCAP_100_TotalReturnsIndex,nse_tri_prices_TRI_NIFTY_REALTY_TotalReturnsIndex,nse_tri_prices_TRI_NIFTY_METAL_TotalReturnsIndex,nse_tri_prices_TRI_NIFTY_ENERGY_TotalReturnsIndex,nse_tri_prices_TRI_NIFTY_FIN_SERVICE_TotalReturnsIndex,nse_tri_prices_TRI_NIFTY_INFRA_TotalReturnsIndex,nse_bse_price_indices_NSEBANK_PRICE,nse_bse_price_indices_NSECNXIT_PRICE,nse_bse_price_indices_CNXPHARMA_PRICE,nse_bse_price_indices_CNXFMCG_PRICE,nse_bse_price_indices_CNXAUTO_PRICE,nse_bse_price_indices_CNXREALTY_PRICE,nse_bse_price_indices_CNXMETAL_PRICE,nse_bse_price_indices_CNXENERGY_PRICE,nse_bse_price_indices_CNXINFRA_PRICE,nse_bse_price_indices_NSEMIDCAP_PRICE,nse_bse_price_indices_BSE_SENSEX,nse_bse_price_indices_INDIA_VIX,indian_stocks_STOCK_RELIANCE,indian_stocks_STOCK_TCS,indian_stocks_STOCK_HDFCBANK,indian_stocks_STOCK_INFY,indian_stocks_STOCK_ICICIBANK,indian_stocks_STOCK_HUL,indian_stocks_STOCK_INDUSINDBK,indian_stocks_STOCK_SBIN,indian_stocks_STOCK_BHARTIARTL,indian_stocks_STOCK_ARTI,indian_stocks_STOCK_ATUL,indian_stocks_STOCK_BORORENEW,indian_stocks_STOCK_CROMPTON,indian_stocks_STOCK_DEEPAKNTR,indian_stocks_STOCK_LLOYDS,indian_stocks_STOCK_MACPOWER,indian_stocks_STOCK_PERSISTENT,indian_stocks_STOCK_RADICO,indian_stocks_STOCK_SUPRAJIT,indian_stocks_STOCK_TANLA,indian_stocks_STOCK_TIMKEN,indian_stocks_STOCK_VBL,commodities_fx_GOLD_USD,commodities_fx_SILVER_USD,commodities_fx_GOLD_INR_ETF,commodities_fx_SILVER_INR_ETF,commodities_fx_CRUDE_WTI,commodities_fx_CRUDE_BRENT,commodities_fx_USDINR,commodities_fx_EURINR,commodities_fx_GBPINR,indian_etfs_ETF_NIFTY50,indian_etfs_ETF_NIFTYBANK,indian_etfs_ETF_NIFTYIT,indian_etfs_ETF_NIFTY100,indian_etfs_ETF_MOTILAL_NIFTY50,indian_etfs_ETF_GOLD,indian_etfs_ETF_SILVER,indian_etfs_ETF_LIQUID,indian_etfs_ETF_GILT_5Y,indian_etfs_ETF_NASDAQ_100,amfi_mf_nav_MF_LargeCap_Mirae_Asset_Large_Cap_Fund___D,amfi_mf_nav_MF_LargeCap_UTI_Nifty_50_Index_Fund___Dire,amfi_mf_nav_MF_LargeCap_HDFC_Banking_and_PSU_Debt_Fund,amfi_mf_nav_MF_LargeCap_SBI_Banking_&_PSU_Fund___Direc,amfi_mf_nav_MF_LargeCap_Kotak_Corporate_Bond_Fund__Dir,amfi_mf_nav_MF_LargeCap_Aditya_Birla_Sun_Life_Banking_,amfi_mf_nav_MF_LargeCap_NIPPON_INDIA_LARGE_CAP_FUND___,amfi_mf_nav_MF_LargeCap_Tata_Large_Cap_Fund__Direct_Pl,amfi_mf_nav_MF_MidCap_Kotak_Midcap_Fund____Direct_Pl,amfi_mf_nav_MF_MidCap_SBI_Small_Cap_Fund___Direct_Pl,amfi_mf_nav_MF_MidCap_NIPPON_INDIA_BANKING_and_PSU__,amfi_mf_nav_MF_MidCap_Axis_Midcap_Fund___Direct_Plan,amfi_mf_nav_MF_MidCap_ICICI_Prudential_MidCap_Fund__,amfi_mf_nav_MF_MidCap_UTI_Mid_Cap_Fund___Direct_Plan,amfi_mf_nav_MF_MidCap_Mirae_Asset_Midcap_Fund_Direct,amfi_mf_nav_MF_MidCap_DSP_Midcap_Fund___Direct_Plan_,amfi_mf_nav_MF_MidCap_Tata_Mid_Cap_Fund___Direct_Pla,amfi_mf_nav_MF_SmallCap_NIPPON_INDIA_SMALL_CAP_FUND___,amfi_mf_nav_MF_SmallCap_Axis_Small_Cap_Fund___Direct_P,amfi_mf_nav_MF_SmallCap_HDFC_Small_Cap_Fund___Growth_O,amfi_mf_nav_MF_SmallCap_ICICI_Prudential_Smallcap_Fund,amfi_mf_nav_MF_SmallCap_UTI_Small_Cap_Fund___Direct_Pl,amfi_mf_nav_MF_SmallCap_Mirae_Asset_Banking_and_PSU_Fu,amfi_mf_nav_MF_SmallCap_DSP_Small_Cap_Fund___Direct_Pl,amfi_mf_nav_MF_SmallCap_TATA_Small_Cap_Fund_Direct_Pla,amfi_mf_nav_MF_FlexiCap_Parag_Parikh_Flexi_Cap_Fund___,amfi_mf_nav_MF_FlexiCap_Quantum_Dynamic_Term_Fund___Di,amfi_mf_nav_MF_FlexiCap_Franklin_India_Banking_&_PSU_D,amfi_mf_nav_MF_FlexiCap_Samco_Flexi_Cap_Fund___Direct_,amfi_mf_nav_MF_FlexiCap_PGIM_India_Flexi_Cap_Fund___Di,amfi_mf_nav_MF_Sectoral_NIPPON_INDIA_PHARMA_FUND___DIR,amfi_mf_nav_MF_Sectoral_TATA_Digital_India_Fund_Direct,amfi_mf_nav_MF_Balanced_ICICI_Prudential_Balanced_Adva,amfi_mf_nav_MF_Balanced_HDFC_Balanced_Advantage_Fund__,amfi_mf_nav_MF_Balanced_SBI_Balanced_Advantage_Fund___,amfi_mf_nav_MF_Balanced_NIPPON_INDIA_BALANCED_ADVANTAG,amfi_mf_nav_MF_Balanced_Kotak_Balanced_Advantage_Fund_,amfi_mf_nav_MF_Liquid_NIPPON_INDIA_LIQUID_FUND___DIR,amfi_mf_nav_MF_Liquid_HDFC_Liquid_Fund___Growth_Opti,amfi_mf_nav_MF_Liquid_SBI_Liquid_Fund___Direct_Paln_,amfi_mf_nav_MF_Liquid_UTI_Liquid_Fund___Direct_Plan_,amfi_mf_nav_MF_CorpBond_NIPPON_INDIA_CORPORATE_BOND_FU,amfi_mf_nav_MF_CorpBond_HDFC_Corporate_Bond_Fund___Gro,amfi_mf_nav_MF_CorpBond_SBI_Corporate_Bond_Fund___Dire,amfi_mf_nav_MF_CorpBond_UTI_Corporate_Bond_Fund___Dire,amfi_mf_nav_MF_Gilt_SBI_GILT_FUND___DIRECT_PLAN___,amfi_mf_nav_MF_Gilt_ICICI_Prudential_Gilt_Fund___D,amfi_mf_nav_MF_Gilt_HDFC_Gilt_Fund___Growth_Option,amfi_mf_nav_MF_Gilt_Nippon_India_Gilt_Fund___Direc,amfi_mf_nav_MF_Gilt_UTI_Gilt_Fund___Direct_Plan___,amfi_mf_nav_MF_DynamicBond_NIPPON_INDIA_DYNAMIC_BOND_FUND,amfi_mf_nav_MF_DynamicBond_Aditya_Birla_Sun_Life_Dynamic_,amfi_mf_nav_MF_DynamicBond_Kotak_Dynamic_Bond_Fund___Dire,amfi_mf_nav_MF_IndexFunds_HDFC_Nifty_50_Index_Fund___Dir,amfi_mf_nav_MF_IndexFunds_ICICI_Prudential_Nifty_50_Inde
2010-06-30,0.048392396225282575,0.018294675225215107,0.03275071703478538,0.04792276478664492,0.10854056566595616,0.08386497176880936,0.05135047711466911,0.05392815481398161,0.03970271856053187,-0.021793025798698573,0.06135698872385964,0.034514482926282675,0.05179206914082357,0.010775508279971424,0.028870365715817803,,,,,,,,0.0483370693342422,0.044631809186423066,-0.2406356616313048,0.04232029140117777,0.029147541645537567,0.022701957268014716,0.05003731237121922,0.007054804572778295,0.12795137098109932,0.056665083132131144,0.02359717935164718,-0.0003803233741070944,0.028243018727373226,0.17277486530942898,,,,,,0.06514978602407129,-0.03511638431641495,0.039274932118005035,-0.017711247227059412,0.3100400472214564,,0.027470755790686807,0.014122005257407588,0.031046602005215362,,0.022441476346092504,0.013374838395872723,0.0009059885099920173,-0.0006677798117734612,0.030225699144071694,0.05224176184008389,0.016744933780598714,,,,0.031046602005215362,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-31,0.011338141810396163,0.07463463205153564,0.027320847872012166,-0.03215452167102695,-0.0016909060248213592,0.01440902094073171,0.03801310155629056,0.044142316786038194,0.058949398043641965,0.049085838239851354,-0.04816169827667427,0.05792730690897696,0.010526691603363725,0.07357952015743052,0.026744648245249802,,,,,,,,0.03498400580687666,0.00945650606359294,-0.056302898751812824,-0.0735881203620925,0.12086641604466974,0.10833781092694905,-0.0009312377274351968,0.05013379710497268,-0.04772044648274221,-0.00487202915471352,0.08727185816236394,0.16742748629454995,0.04984736218418284,0.11123499124925207,,,,,,0.10544968754035922,0.0744817323176643,0.07286889027421983,-0.141470217479715,-0.09149229965226213,,-0.051224447071959056,-0.03663435448490504,-0.05401756209947717,,0.043897921663274664,0.04226100624804774,-0.000862088668359906,0.06442766895832475,0.04867713082625502,0.017174980283869212,0.07117746653385759,,,,-0.05401756209947717,,-9.934486202900494e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-31,0.007541559025884492,0.05760503893022273,-0.018342575477510725,-0.005503054981050415,0.04612624293501577,0.04860897173133183,0.03260725257421626,0.04899367289281753,-0.014588653269679286,-0.020643266463553633,0.00565839364897025,0.051125140737869446,-0.010319196640893646,0.05760747766667573,-0.01839213936870343,,,,-0.01460600570172843,,,-0.011871640448159582,0.03143676527604411,0.005754892243198029,-0.024815269664748785,-0.08958547572232678,0.004703230809888659,0.0034557067648879336,-0.02673593992698431,0.08045065917986949,0.05189876945157845,0.08518963658868728,0.10527775866253619,0.07036773136684848,0.05329450263635693,0.23763309430314883,,,,,,-0.0005498171967653898,0.2613481518806682,0.06575353071959333,-0.26494335463706076,0.1813449301961525,,0.056359567071322614,0.07844561315104559,0.05989727301382497,,-0.08904368652357997,-0.04528013432730804,0.0110655841571905,-0.01851855469519259,-0.0034352927264008626,0.004890260399731616,0.055364955683723016,,,,0.05989727301382497,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,0.11713856472801032,0.15074874338080968,0.10694155897139779,0.09203105861577954,0.09461406799469674,0.07661845437394832,0.056720666415505105,0.0691581027311361,0.1329036910180721,0.10420490680178895,0.06146538921653333,0.14754808220228188,0.09890761702338002,0.15074889128031344,0.10686371494684588,,,,0.13007010662392404,,,0.09655639934115579,0.055807463541972524,0.11674286857613225,0.20465624402662685,0.0740319015142945,0.09860695867930014,0.1663814291034682,0.12404865948319599,0.13833491791122232,0.1684307176658253,0.1996389741319431,0.17136031183375744,0.11898627433932218,0.09718958622681417,0.06051529794801502,,,,,,-0.01739144945704374,0.08746083435797192,0.10539822613528393,0.3154052960999627,-0.029883603262954583,,0.047664822296416,0.1237240710279377,0.013428432490996345,,0.1119299674180716,0.10275989056357138,-0.04657270541159142,0.025314353138388368,-0.027122094925386087,0.10458175563913885,0.14438257653090503,,,,0.013428432490996345,,1.9972655055155997e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-31,-0.0011303862108765772,-0.0028791191816448514,0.007203963455691076,0.0758470218242997,-0.030573946242226535,0.034516198143951016,0.02169775373308891,0.03750696214282101,-0.020765375129286334,-0.00031412121176643826,0.018035449248510194,-0.01787755087302456,-0.03245322058294364,-0.002878781836366473,-2.2666456885089836e-05,,,,-0.02074227190041944,,,-0.03251954657704581,0.021436581860217796,-0.0018326313485552692,-0.06696628184800735,0.11040741338151583,0.13587608159560305,-0.08413821654709175,-0.012749583593012148,0.04497040808359687,-0.04643216242501624,-0.008649862125175156,-0.02772782731241441,-0.11097481048412827,0.1884549118340908,0.21275107217611589,,,0.07182634903919904,,,-0.09656089291375747,0.030844749587292775,0.030232508242265865,-0.13422833720183425,0.2535669864851935,,0.03769683813820657,0.12670883052177762,0.006426102054875704,,0.018256834590302473,0.010205369848142576,-0.0060416304779724594,0.003841311298510064,-0.007001370127119766,0.01077304727142292,-0.0009655439829487911,,,,0.006426102054875704,,-1.9972256156131074e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-30,-0.02558040920173854,-0.030667578807183182,0.01433443064091855,0.025087724145552937,-0.008087918378895886,0.018773979769794114,-0.04809310475022932,-0.09512373670618379,-0.20058092297692554,-0.07563917405050946,-0.07790771022368881,-0.03319625645937252,-0.05834618235538713,-0.030667227073511216,0.013661981273390467,,,,-0.20060217637772726,,,-0.058346239141446765,-0.048415202480199704,-0.02551323748181411,-0.002408532941132524,-0.10093492716779684,0.023884465231514662,0.002412215347126878,0.02668525949545475,-0.017970540717992645,0.02245418968753099,0.10906684643899611,-0.050276002120123287,0.10594191746405124,-0.06928591194889011,0.007842022591367792,,,-0.03896112599582191,,,-0.05158091366171769,-0.097035726290984,-0.022573576125008987,-0.20736416200204988,-0.18753233321151042,,0.02055856231374298,0.1475977230792218,0.05023612251799614,,0.03291170692781442,0.03331324825296966,0.031067112224241633,-0.017350506239158126,0.017898145089051853,-0.01963880781519145,-0.01951579977626905,,,,0.05023612251799614,,9.934584897841603e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,0.04690780813124884,-0.013482424768230916,0.11747549645350697,0.025343431893120494,0.02471202747089185,0.011987195398560413,-0.005530685948585745,0.016364375908726192,-0.012983713189521628,0.12736263365032174,0.05998116936159614,-0.001745515944470366,0.020430720958425352,-0.013482366667429191,0.11747419125960845,,,,-0.01298869941926628,,,0.020422676575050813,-0.0056469048203761085,0.050603308894153765,-0.2003862772568512,0.0741679967597686,0.08331776131911672,0.026669278977017985,0.12840067176557235,0.0026266681466264874,0.0491197760698443,-0.09406522276221663,-0.06025692372943148,-0.0037483509300241247,-0.012279218253121282,0.06570606679618307,,,0.05405415912992595,,,0.12354549446758556,-0.025085254469925267,-0.0069281422707079265,0.07579481889403672,0.12320912108741422,,0.02606496432197658,0.09668264797246162,0.009873170540973142,,0.08643439056367908,0.10277004212328045,-0.021615674241506122,-0.008653693733453482,-0.031058568442033918,0.038185373012994406,-0.016209936008837134,,,,0.009873170540973142,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,-0.1022993418018806,-0.0974930570681769,-0.06863112724708142,-0.0777839504117458,-0.08646292238122821,-0.13020632900150975,-0.10547631144479563,-0.12105299232985378,-0.22681872007413884,-0.09068894607319855,-0.10103329155563501,-0.11577120805484187,-0.11978325319112904,-0.09749447276675549,-0.06939569500865383,,,,-0.22687198167547806,,,-0.1199676183226912,-0.10552998404700975,-0.10635918486600926,0.41364737937084906,-0.1316707677798744,-0.0035995405629399846,-0.12745325803430796,-0.09441577428443337,-0.1078509665872579,-0.13342931309202166,-0.1546159145852225,-0.06027943713041606,-0.11092531721905097,-0.17327122629275715,-0.01892928475478428,,,0.005897627389664928,,,-0.09360307438224769,-0.14548926952562813,-0.04883720881788611,-0.1613639840427734,0.033446658588395684,,-0.061431235140101736,-0.0885150460867512,-0.02666805217284851,,0.008864141084858446,0.06606862412908154,0.022941304316549838,0.047691784754505084,0.052285014900074867,-0.10361994914024752,-0.1034259526850495,,,,-0.02666805217284851,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,-0.031063153690766288,-0.01940581842700484,-0.04355262736900478,-0.07649638753862353,0.015661443528005803,-0.06412466118073201,-0.06905543709091544,-0.06904740342721438,-0.1050774096886965,-0.04300311210797425,-0.011207049625879373,-0.014169975076525954,-0.07472777129735386,-0.019404472389832672,-0.043743976376187876,-0.0764958025801924,0.015664740626473828,,-0.10502129737367016,,-0.012278150958693668,-0.07632772323947035,-0.06972545312006939,-0.02751887745418624,0.042289610319139026,0.04889584895629384,-0.042475143234600665,0.0024179644003679,-0.03868243956377071,-0.0496769113207749,0.04001521917687878,-0.02121499049452369,-0.004522260438981296,0.03855813983931178,-0.07740482066429111,-0.15049591658107653,,,-0.010961074693318196,,,-0.020881814155490175,-0.058736148579665026,-0.04660449857263782,0.06504061837134567,-0.1500273132337676,,0.056605186111917005,0.19982966958200676,0.03240815759849758,,0.05184942675682125,0.10682111362570867,-0.012827811753791218,-0.0033807908466334524,0.0020903587279270663,-0.023563121832017586,-0.017344841441109926,,,,0.03240815759849758,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,0.09434461006348482,0.12171261866799576,0.07227274944768514,0.052882943501673996,0.05327468870113994,0.12823363473662064,0.09162970110592239,0.06974783557971875,0.19171100115331652,0.04783016675131946,0.09222863015063965,0.12039734028489457,0.09542589353486686,0.12171136794927495,0.07227402113387793,0.047286524562034415,0.052472192573545184,,0.19170785495084153,,0.09222829429115764,0.0946789236600063,0.09091461388707334,0.09099387754050947,-0.0909835798386055,0.08799583829121471,0.06633629048108602,0.14306262732061414,0.08147903901988385,0.149714132631261,0.018084784014430477,0.20282921514181207,0.051264991890198175,0.07878040660705232,0.024008036371006236,0.13108354669705813,,,-0.08969096274559907,,,-0.02702356773461989,0.028831188787519224,-0.0259068178756251,-0.1526716851203418,0.04323994280408883,,0.02100331693775992,0.12034080850274376,0.0022775424979306624,,0.10054655952627112,0.049731640490383144,-0.014143632920407434,0.012717047532292636,-0.016056626743056635,0.07887593313443642,0.11939987928874563,,,,0.0022775424979306624,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-30,-0.014099672072086733,-0.01893984326734577,-0.05996209472159897,0.033298220173194615,0.04320705502422073,0.034827233713370154,0.02003121664458618,0.058569595441134936,-0.0766108891108892,0.000614129497112037,-0.028133813204318736,-0.014480967036053172,-0.01754311968065081,-0.018939964669493548,-0.06012087045911796,0.0330036715958939,0.04320641583305629,,-0.0766038970159788,,-0.028136255321024928,-0.017535290944470705,0.01999966355376981,-0.015904153022819667,-0.11722273875997236,-0.06229163473124144,-0.015414945902627819,-0.02144231586611156,-0.10336941348142625,-0.001567798858213787,-0.006617745870106773,-0.014415716009623325,0.014211741960106217,0.06337450828806412,0.13149853255758148,0.05851966667117603,,,0.039637697564648855,,,0.04765203446098498,0.10556614907819539,0.14627677699949504,-0.003002733820784198,0.3665322478734965,,0.08138159260482469,0.28284742077845526,0.06535592314524163,,0.06755996066343695,0.07268233414225533,-0.006949145237605814,0.04060901439999598,0.028104375763303935,-0.008231632878221928,-0.022820053008573926,,,-0.0075674685770747985,0.06535592314524163,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,-0.0314817198675067,-0.03867317591392139,-0.023239734608481055,0.02937677434241759,0.025374872304098295,-0.062257631749323084,-0.015909674108288474,-0.022291952514466362,-0.00013523564811668276,-0.053371841688784394,-0.04364535879528453,-0.03741611701169756,-0.01566074418433505,-0.04030912586656443,-0.02676997998645414,0.029281557347921705,0.025267482525853646,,-0.00017278878353954585,,-0.046646996714585276,-0.01574746229680224,-0.01660178240111987,-0.03306244419558557,-0.14096017567090113,-0.023495368758429058,-0.007292062297593049,0.0453050177545391,-0.03457294863950022,-0.02543845493893815,0.06784710230152258,0.016358812341679574,-0.16992649964707862,-0.015524137215145117,-0.040540638476493474,-0.02493225316518044,,,-0.016884407599385587,,,0.04535342301929557,-0.0774305783758521,-0.020881436883804394,-0.08132533146682652,-0.11634216870605985,,-0.012917722098931606,-0.21161284183013762,0.01569595981885219,,-0.09856932613756364,-0.0727619038615076,0.017674965226407435,-0.019512225781367243,0.007258026871177048,-0.029024006355020227,-0.04128915512957998,,,-0.008663766167272935,0.01569595981885219,,-9.934486202900494e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,0.019512453069642,0.027785775148823744,0.015449804063696115,0.0006504375754479153,0.06560086453212088,-0.012185400296093718,-0.008257635668027508,-0.010091937920548189,-0.07401771826604442,-0.020294210761417797,-0.019243465042505625,0.027154046997388992,0.047826290129129756,0.020307005118819665,0.013183481733195723,-0.0011922658234410077,0.05508433733981977,,-0.07467590701301863,,-0.01924497810874981,0.047830257812031984,-0.011568768840767962,0.01851508796107626,0.09453033183330906,-0.05604877291091448,0.030365761840604133,0.05560518476905019,0.0448011005373361,0.02105052809894059,0.1283860690933547,0.03765180701622506,0.04643244126854418,0.05545884434690751,-0.09389660810354505,0.013111122655483864,,,0.02493057394189857,,,-0.09174514877514217,-0.035001969261951316,-0.07582936944714935,-0.09836071894720122,0.15266388041791412,,-0.021876408003024594,-0.09114171216888678,-0.02588506744793273,,-0.07088606616965898,-0.03640880560077153,-0.007164604402111419,0.0048234822495782925,-0.03157032227555645,0.012866518883022593,0.027766866117145295,,,-0.018256037374993483,-0.02588506744793273,,9.934584897841603e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-31,-0.027900358865089236,-0.030613226566313267,-0.04300363185154721,0.008240865364311345,0.008001946910369373,0.007075743601567597,0.009550512762213526,0.014647508123807329,0.02384517071389447,-0.061152217650456975,-0.049087124467963816,-0.02693457801760557,-0.027938408845626594,-0.031214859183136823,-0.04371520055521383,0.006529000480070657,0.006437457806924396,,0.02017558012189924,,-0.049088446805310104,-0.028276738662074252,0.0057517528264756645,-0.03441974031734618,0.07387292893121544,-0.07851985470147849,-0.03734025789953155,-0.03241828921291734,-0.04622988364599079,-0.05289361258316594,-0.0472483292244299,-0.002941254469726262,-0.024889130362414913,0.10724245946239264,0.06528521320054925,0.1548190437553698,,,0.1729567582648457,,,-0.023297204115087955,0.03432159469247553,0.061055691045912575,0.03636355861072649,0.027777864176652844,,0.08387139446496517,0.15167180103524558,0.04564737894313886,,0.002934382568328342,0.037873349748378526,-0.01675603279992055,-0.024868423073424406,0.00013910596564059574,-0.01100113884048437,-0.014434913244402381,,,0.023639992932810827,0.04564737894313886,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-31,-0.08653600727947086,-0.12486345157921852,-0.13941755776346842,-0.06598541953883774,-0.03658233367325969,-0.03990717818830514,-0.08870650971953598,-0.1001727661290911,-0.15150866680933017,-0.13196818316838677,-0.06338916538703077,-0.10481301461861392,-0.07829025844930415,-0.12486624793544898,-0.1395163587049305,-0.06685649590427678,-0.03694509783077404,-0.054985309306579744,-0.15253615000365472,-0.18080389928821228,-0.06476939028667161,-0.0821820421463646,-0.09012954266117068,-0.08355402391722799,0.2584723613901705,-0.054773876010360434,-0.08320144387618844,-0.03050545347489697,-0.15596729417422572,-0.15770439491278399,-0.011110976612520362,-0.0907079980732356,-0.15822250090084222,-0.0722132463066989,-0.10992246336529743,-0.031386834991193435,,,-0.0871005313464076,,,-0.09638399605436576,-0.013456621573765148,-0.11491456137764577,-0.2912279719851607,-0.10810810810810811,,0.12295028260667151,0.04008286681185713,0.16061223226678312,,-0.07199581618978301,-0.01618981860744917,0.04385367822728292,0.05198974379849686,0.04089655806770809,-0.09698935543345133,-0.13723300911231984,,,-0.03623538514149793,0.16061223226678312,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,-0.010927495232442075,-0.006545588565148641,0.041792995339593464,0.0005128115134960254,-0.010080079593355773,0.010373480059120865,-0.025618170722994327,-0.0030892701869225103,0.02677595628415297,-0.09250950570342198,0.011574287156659313,-0.01531002630944045,-0.06726330914243439,-0.006828763802501747,0.04176104606168307,-0.0007403597284887375,-0.010203757407273306,0.023151663802185585,0.026793484747474894,-0.05981801220475269,0.009684750109841156,-0.06882354217017062,-0.027519791630967516,-0.013371324411231233,0.2837621226460476,0.032902938743134325,-0.004892533327722548,-0.009111038577498731,0.08113673645553954,0.002462162430960202,0.0630460970980431,0.0634631615246617,-0.0317913445702227,-0.06585930810452956,0.06798949721230674,0.051494585520245106,,,-0.13896828255526128,,,-0.05014027295358314,-0.04342814596324429,0.033149202702465574,-0.20382401007200357,0.021575652664180822,,-0.11380911981730246,-0.27957506365070883,-0.026607494543119503,,-0.10820854492210985,-0.10526771004367785,0.06356121181825469,0.0024906550052987697,0.021294811891190868,-0.016935231838406728,0.005495311979780038,,,0.05253661209636529,-0.026607494543119503,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-31,0.07817871884007999,0.05506571509386604,0.11012513629147458,0.04748188539957354,0.07261811202127966,0.11111739411566579,0.024545105944606238,0.05275889156757052,0.10038072624554806,0.08161597902662976,0.06400350966594948,0.0634080206840868,0.036064080716371905,0.055062768773646464,0.105619099347253,0.04747893541634407,0.07262010481825065,0.1111189137481976,0.10037881098843426,0.0807013163030994,0.06400806523284741,0.0359605629356059,0.024407936614568637,0.07604644882527678,-0.29054478808634476,0.08560672977165917,0.07867412722131917,0.047792184148337524,0.14228386408738336,0.0636854007285017,0.10334714966000469,0.09323196612513307,-0.0024855690581238044,0.03650796090318331,0.010504115422906635,-0.06808412139399223,,,0.08401118021493659,,,0.04655747822468803,0.0,0.07219243317264201,-0.03773577631028868,0.049122008860030375,,0.06405821105522791,0.14300460643641433,0.031282228506062326,,0.17664149030594833,0.06617356248541562,-0.004748306496165422,0.03603206705200579,0.02544212725664341,0.07688157521280714,0.04683334282784557,,,0.10001906803545912,0.031282228506062326,,-9.934486202900494e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-30,-0.09268593811759163,-0.1427053120112518,-0.06107312703368517,-0.005228043149030803,-0.03588938275362352,-0.1053310527794803,-0.08557154858057348,-0.13831574668014934,-0.19643587931098627,-0.141532169923826,-0.09058401572931751,-0.12853867000208452,-0.09568367557173263,-0.14270276812167582,-0.0613901258735472,-0.005226370362702126,-0.037361532641334794,-0.10553872157978272,-0.19640468045896942,-0.14153583685839577,-0.09058554356783854,-0.09569178121657862,-0.08615483457336204,-0.08932781317964278,0.17166811190833675,-0.11315601139593434,-0.0002239334691832573,-0.09693894127529123,-0.0940732599322357,-0.23487096216541792,0.06657780864663931,-0.13167092212267373,-0.07546037700813601,-0.01454828274049047,0.01247429328664551,-0.12586506639882966,,,-0.12333333847880346,,,-0.00031324324611359255,-0.0405784393550318,-0.09106982674414421,-0.13071892264224882,-0.07427173770278594,,0.012353583941147939,-0.04677178330672038,0.06434055901837055,,0.07693956412817449,0.011500567399671757,0.06734806360255607,0.0052756876390192,0.034582151636666,-0.0893940368956313,-0.13963326936895204,,,-0.011776985563412778,0.06434055901837055,,9.934584897841603e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
