Date,Open,High,Low,Close,Return,Volatility
2021-03-19,255.9499969482422,268.70001220703125,243.1999969482422,268.70001220703125,,
2021-03-22,282.1000061035156,282.1000061035156,282.1000061035156,282.1000061035156,0.04986971822747743,
2021-03-23,296.20001220703125,296.20001220703125,293.0,296.20001220703125,0.04998229634331053,
2021-03-24,289.8999938964844,293.70001220703125,281.3999938964844,281.3999938964844,-0.04996629878665326,
2021-03-25,267.3500061035156,267.3500061035156,267.3500061035156,267.3500061035156,-0.049928884497905,
2021-03-26,254.0,254.0,254.0,254.0,-0.049934564423935734,
2021-03-30,241.3000030517578,266.70001220703125,241.3000030517578,266.6499938964844,0.04980312557671018,
2021-03-31,253.39999389648438,267.0,253.39999389648438,259.70001220703125,-0.026064060935816702,
2021-04-01,261.0,272.6499938964844,260.0,272.6499938964844,0.049865156260098686,
2021-04-05,278.8999938964844,286.25,275.0,286.25,0.04988082306240238,
2021-04-06,306.25,343.5,301.0,343.5,0.19999999999999996,
2021-04-07,343.0,349.8999938964844,319.6000061035156,330.6000061035156,-0.03755456738423402,
2021-04-08,335.0,341.1000061035156,321.5,323.3500061035156,-0.021929824156536548,
2021-04-09,322.1000061035156,339.8999938964844,313.1000061035156,333.8500061035156,0.03247255234823965,
2021-04-12,323.0,327.20001220703125,302.54998779296875,309.0,-0.07443464325056948,
2021-04-13,311.0,324.0,306.79998779296875,317.79998779296875,0.028478924896339075,
2021-04-15,322.0,322.0,305.25,311.1000061035156,-0.021082384980511182,
2021-04-16,304.8999938964844,315.6499938964844,297.0,301.04998779296875,-0.032304783392395175,
2021-04-19,302.0,329.0,295.5,313.8999938964844,0.04268396154977605,
2021-04-20,317.5,325.75,311.0,316.6000061035156,0.008601504490381329,
2021-04-22,318.0,344.70001220703125,313.45001220703125,335.8500061035156,0.0608022729908162,
2021-04-23,338.20001220703125,340.95001220703125,323.20001220703125,330.29998779296875,-0.01652528869937331,
2021-04-26,343.5,343.5,325.0,328.20001220703125,-0.006357782814251145,
2021-04-27,328.79998779296875,337.0,322.0,326.1000061035156,-0.006398555836100717,
2021-04-28,320.25,339.5,320.25,331.6499938964844,0.01701928147528764,
2021-04-29,338.0,384.3999938964844,328.0,376.3999938964844,0.13493140607132803,
2021-04-30,371.0,432.0,370.0,410.1499938964844,0.0896652511882925,
2021-05-03,415.0,449.70001220703125,411.29998779296875,433.6000061035156,0.05717423517248599,
2021-05-04,444.0,456.75,392.6499938964844,408.54998779296875,-0.05777218163730047,
2021-05-05,415.0,428.0,397.3999938964844,418.3500061035156,0.023987317594812874,
2021-05-06,420.95001220703125,429.8999938964844,412.1000061035156,418.3500061035156,0.0,0.059563570017231136
2021-05-07,425.0,425.0,415.0,416.70001220703125,-0.0039440513264294985,0.059333803997161615
2021-05-10,424.0,432.70001220703125,405.6000061035156,421.1499938964844,0.010679101413710201,0.058960752018269315
2021-05-11,415.54998779296875,459.5,413.54998779296875,439.1499938964844,0.04274011696750568,0.057946097251969565
2021-05-12,440.0,463.70001220703125,429.04998779296875,441.54998779296875,0.005465089217444152,0.05662431972591643
2021-05-14,445.0,448.6000061035156,414.45001220703125,424.3999938964844,-0.038840435671182894,0.05619773101628403
2021-05-17,426.0,430.0,416.0,423.6000061035156,-0.0018849854016819156,0.05600332170689096
2021-05-18,433.0,433.0,418.0,422.3999938964844,-0.0028328899663376816,0.05554638669442724
2021-05-19,425.75,433.54998779296875,417.04998779296875,419.3500061035156,-0.007220615144507336,0.05538594225740544
2021-05-20,423.0,423.0,410.0,412.5,-0.016334818180078203,0.0553023306679853
2021-05-21,416.6499938964844,449.0,414.0,436.95001220703125,0.05927275686553024,0.04370158464483948
2021-05-24,440.0,493.70001220703125,436.75,484.25,0.10825034093501196,0.04637691523469466
2021-05-25,493.5,499.29998779296875,464.0,471.6499938964844,-0.026019630569985797,0.04649147241833634
2021-05-26,472.0,503.70001220703125,462.20001220703125,484.6000061035156,0.02745682683051931,0.04643052372145016
2021-05-27,486.8999938964844,492.1000061035156,475.0,477.04998779296875,-0.015579897266724596,0.043752709010850745
2021-05-28,482.0,495.0,478.20001220703125,483.8999938964844,0.014359095018965595,0.043683837716847425
2021-05-31,485.0,493.8500061035156,480.0,485.29998779296875,0.0028931471670650133,0.043217790371719834
