Date,Open,High,Low,Close,Return,Volatility
2018-01-29,127.05000305175781,133.35000610351562,123.125,126.19999694824219,,
2018-01-30,125.3499984741211,130.5,117.19999694824219,126.4749984741211,0.002179092967741436,
2018-01-31,126.0,129.0,122.2750015258789,124.7750015258789,-0.013441367612192834,
2018-02-01,122.5,130.5,121.25,126.4749984741211,0.013624499518756661,
2018-02-02,123.07499694824219,125.9000015258789,115.82499694824219,116.94999694824219,-0.07531133932235534,
2018-02-05,112.55000305175781,118.69999694824219,111.5,116.30000305175781,-0.0055578786955594595,
2018-02-06,112.0,113.9749984741211,107.5,113.30000305175781,-0.025795356158889282,
2018-02-07,115.0,118.0999984741211,114.17500305175781,116.6500015258789,0.029567505594776833,
2018-02-08,116.6500015258789,119.4749984741211,116.6500015258789,118.94999694824219,0.01971706294279829,
2018-02-09,117.5,121.5,115.55000305175781,118.1500015258789,-0.006725476611078696,
2018-02-12,118.94999694824219,126.0,118.7750015258789,124.30000305175781,0.05205248790904027,
2018-02-14,124.44999694824219,125.9000015258789,122.7750015258789,124.6500015258789,0.002815755957587207,
2018-02-15,125.0,125.75,119.0,119.57499694824219,-0.04071403542328145,
2018-02-16,120.125,122.0,115.80000305175781,117.0250015258789,-0.021325490173058848,
2018-02-19,115.07499694824219,118.4000015258789,114.0999984741211,114.9000015258789,-0.018158512901451096,
2018-02-20,115.19999694824219,116.7249984741211,114.0,115.0,0.0008703087275292454,
2018-02-21,115.5,116.5250015258789,113.625,115.0999984741211,0.0008695519488790548,
2018-02-22,114.44999694824219,118.82499694824219,114.44999694824219,118.2750015258789,0.027584735828399376,
2018-02-23,118.4749984741211,119.0999984741211,116.25,117.0,-0.010779974715112828,
2018-02-26,117.2249984741211,122.125,115.55000305175781,119.5250015258789,0.02158120962289667,
2018-02-27,122.94999694824219,124.0,120.5,122.25,0.02279856464616814,
2018-02-28,122.4000015258789,123.0,120.0,121.75,-0.004089979550102263,
2018-03-01,121.67500305175781,124.0,121.67500305175781,122.05000305175781,0.0024640907741915186,
2018-03-05,122.5,123.9000015258789,119.5250015258789,120.94999694824219,-0.009012749496197459,
2018-03-06,121.25,122.67500305175781,118.75,119.2750015258789,-0.013848660311087557,
2018-03-07,119.0,121.0,116.0,117.92500305175781,-0.011318368952845437,
2018-03-08,118.125,119.9000015258789,117.5,119.125,0.010175933154019212,
2018-03-09,119.125,120.19999694824219,118.125,119.05000305175781,-0.0006295651478882558,
