Date,Open,High,Low,Close,Return,Volatility
2020-03-16,661.0,755.0,656.0,681.4000244140625,,
2020-03-17,691.0,747.9500122070312,689.0,730.9000244140625,0.07264455272446635,
2020-03-18,752.0999755859375,769.0,680.0,689.2000122070312,-0.0570529632154011,
2020-03-19,660.0,717.0,650.0,692.0499877929688,0.004135193754293498,
2020-03-20,706.25,730.0,690.25,724.5,0.04688969406750276,
2020-03-23,659.0,698.0,580.0,582.4000244140625,-0.19613523200267424,
2020-03-24,620.0,623.9500122070312,575.0499877929688,613.7000122070312,0.05374310865535903,
2020-03-25,601.0,648.9000244140625,591.4000244140625,624.9500122070312,0.018331431931281728,
2020-03-26,634.0,693.7999877929688,621.4500122070312,650.9500122070312,0.04160332745363138,
2020-03-27,675.0,690.0,650.0,655.9000244140625,0.007604289291351707,
2020-03-30,640.0,642.7000122070312,607.0,615.3499755859375,-0.06182352083970377,
2020-03-31,635.0,638.0,608.5499877929688,618.6500244140625,0.005362881220532634,
2020-04-01,624.0,624.0,601.25,608.0499877929688,-0.017134140794924035,
2020-04-03,613.7999877929688,614.7000122070312,588.0,590.25,-0.02927388890768201,
2020-04-07,605.0,611.0,582.0,586.0499877929688,-0.007115649651895373,
2020-04-08,584.7999877929688,598.4000244140625,576.0,579.5,-0.011176500178142867,
2020-04-09,585.0499877929688,614.25,575.0,595.2000122070312,0.027092342031115102,
2020-04-13,580.0,581.5,501.1000061035156,505.5,-0.15070566257957407,
2020-04-15,510.0,524.4500122070312,502.0,504.6499938964844,-0.0016815155361338263,
2020-04-16,505.0,537.2000122070312,501.0,532.0999755859375,0.05439409892291369,
2020-04-17,546.0,548.7999877929688,523.0,530.5,-0.003006907835648054,
2020-04-20,534.75,548.9000244140625,528.5,540.0999755859375,0.018096089700164963,
2020-04-21,528.9000244140625,534.9000244140625,518.0,525.9000244140625,-0.026291338296155153,
2020-04-22,527.0,535.7000122070312,520.0999755859375,532.4000244140625,0.01235976363994662,
2020-04-23,539.0,574.0,535.0,560.9500122070312,0.05362506852697768,
2020-04-24,557.7000122070312,596.4500122070312,552.0999755859375,557.8499755859375,-0.005526404409720631,
2020-04-27,563.7000122070312,575.0,542.8499755859375,552.7000122070312,-0.009231807124302494,
2020-04-28,556.0,562.4500122070312,547.4500122070312,550.9000244140625,-0.0032567174836509727,
2020-04-29,555.4000244140625,584.0,548.4000244140625,577.5,0.04828457870233205,
