Date,Open,High,Low,Close,Return,Volatility
2021-07-19,1755.0,1770.6500244140625,1555.050048828125,1585.25,,
2021-07-20,1585.800048828125,1760.0,1576.800048828125,1737.550048828125,0.09607320537967201,
2021-07-22,1751.0,1779.0,1672.1500244140625,1694.449951171875,-0.02480509708789025,
2021-07-23,1700.0,1701.050048828125,1605.0,1635.4000244140625,-0.034849023848107064,
2021-07-26,1635.0,1688.0,1620.0,1652.5,0.010456142430390392,
2021-07-27,1664.5,1715.199951171875,1620.050048828125,1677.25,0.014977307110438653,
2021-07-28,1672.25,1674.800048828125,1628.550048828125,1634.550048828125,-0.025458310431882514,
2021-07-29,1636.0,1651.0999755859375,1600.0,1622.449951171875,-0.007402708571037642,
2021-07-30,1629.5,1726.8499755859375,1626.0999755859375,1682.0,0.036703781700700766,
2021-08-02,1693.5,1709.9000244140625,1660.0,1666.449951171875,-0.00924497552207193,
2021-08-03,1673.5,1707.0,1666.6500244140625,1672.6500244140625,0.0037205277229164224,
2021-08-04,1680.0,1683.5,1640.0,1645.25,-0.01638120587937153,
2021-08-05,1650.949951171875,1653.5,1600.0999755859375,1637.4000244140625,-0.004771296511738354,
2021-08-06,1640.0,1679.0,1623.0,1656.949951171875,0.011939615528470782,
2021-08-09,1664.9000244140625,1681.0,1575.699951171875,1602.4000244140625,-0.03292189164750092,
2021-08-10,1617.9000244140625,1629.0,1510.0,1520.449951171875,-0.051142081873191136,
2021-08-11,1520.0,1593.5,1435.5999755859375,1575.3499755859375,0.03610774848047371,
2021-08-12,1580.0,1598.0,1557.4000244140625,1576.949951171875,0.0010156318346610238,
2021-08-13,1582.0,1635.0,1570.449951171875,1612.3499755859375,0.022448413399395406,
2021-08-16,1620.0,1621.550048828125,1519.0,1527.699951171875,-0.05250102378256938,
2021-08-17,1535.0,1552.0,1490.0,1496.949951171875,-0.02012829808393468,
2021-08-18,1512.0,1597.9000244140625,1470.0,1544.6500244140625,0.03186484171020276,
2021-08-20,1580.0,1599.0,1526.5999755859375,1544.0999755859375,-0.00035609932310309844,
2021-08-23,1545.0,1563.3499755859375,1466.0,1484.6500244140625,-0.03850136138323268,
2021-08-24,1484.6500244140625,1484.6500244140625,1446.050048828125,1462.9000244140625,-0.014649917248062527,
2021-08-25,1476.0,1490.0,1451.0,1459.4000244140625,-0.002392507992063142,
2021-08-26,1465.0,1465.0,1422.0999755859375,1429.449951171875,-0.02052218222636537,
2021-08-27,1433.699951171875,1453.0,1424.300048828125,1436.8499755859375,0.005176833514175083,
2021-08-30,1474.0,1572.5,1456.0,1466.550048828125,0.020670267423066324,
2021-08-31,1474.0,1532.9000244140625,1466.0,1522.5,0.03815072742766801,
2021-09-01,1525.1500244140625,1544.5,1490.0,1498.199951171875,-0.015960623204023028,0.031011139571501044
2021-09-02,1504.0,1579.0,1500.050048828125,1560.800048828125,0.041783540045696066,0.026360959443253534
2021-09-03,1572.9000244140625,1649.5,1572.9000244140625,1620.449951171875,0.03821751696415965,0.027083797047744825
2021-09-06,1626.800048828125,1680.0,1626.0999755859375,1653.050048828125,0.020117929364417808,0.026578708755834422
2021-09-07,1659.0,1659.25,1595.0,1619.550048828125,-0.02026556910587718,0.026780944377240563
2021-09-08,1627.0,1631.449951171875,1592.0999755859375,1613.75,-0.003581271744162451,0.026629234450670322
2021-09-09,1610.0,1678.3499755859375,1596.300048828125,1656.9000244140625,0.02673897717370255,0.026677350523506786
2021-09-13,1660.0,1706.5999755859375,1647.800048828125,1671.8499755859375,0.009022844439369182,0.026671798579515786
2021-09-14,1681.050048828125,1706.949951171875,1678.0,1698.4000244140625,0.01588064073681017,0.025981930495327286
2021-09-15,1705.0,1849.8499755859375,1700.0,1813.8499755859375,0.06797571214808751,0.02865529364786498
2021-09-16,1845.0,1964.0,1837.25,1947.6500244140625,0.07376577480444757,0.031417560712172776
2021-09-17,1967.199951171875,1983.5999755859375,1846.9000244140625,1881.800048828125,-0.033809963166122725,0.031993148279425204
2021-09-20,1855.0,1988.0,1805.199951171875,1927.3499755859375,0.024205508330270353,0.032125766190011416
2021-09-21,1935.0,2129.89990234375,1881.0,2097.85009765625,0.08846349870551062,0.0354809577389254
2021-09-22,2124.0,2182.0,2082.10009765625,2122.60009765625,0.011797792429330878,0.03460958106674658
2021-09-23,2140.0,2219.0,2096.300048828125,2122.35009765625,-0.00011778007561391579,0.03270320349093499
2021-09-24,2132.0,2144.60009765625,2028.0,2049.64990234375,-0.03425457251034325,0.03340697236955991
2021-09-27,2057.800048828125,2062.35009765625,1967.0,1995.1500244140625,-0.026589847303857828,0.03401881161131257
2021-09-28,2000.0,2082.699951171875,1985.0,2027.6500244140625,0.016289501843123055,0.03394975774556364
2021-09-29,2000.050048828125,2059.0,1997.800048828125,2004.699951171875,-0.011318557426506337,0.03219738389061888
