Date,Open,High,Low,Close,Return,Volatility
2018-11-05,72.0,75.5999984741211,72.0,75.5999984741211,,
2018-11-06,77.0,79.3499984741211,75.69999694824219,78.0999984741211,0.03306878373622957,
2018-11-07,79.4000015258789,82.0,78.5,81.30000305175781,0.040973170808666026,
2018-11-09,84.0,84.0,77.25,79.94999694824219,-0.016605240502342578,
2018-11-12,79.80000305175781,79.80000305175781,76.0,76.0,-0.04940584238920387,
2018-11-13,72.5,78.0,72.5,76.94999694824219,0.012499959845291952,
2018-11-14,77.05000305175781,78.6500015258789,75.5,78.30000305175781,0.01754393966283918,
2018-11-15,79.0,80.0,75.5,79.4000015258789,0.014048511254769247,
2018-11-16,79.4000015258789,79.75,77.5,78.8499984741211,-0.006926990443174574,
2018-11-19,78.44999694824219,78.94999694824219,77.19999694824219,77.80000305175781,-0.013316365791787521,
2018-11-20,81.0,88.5,80.0999984741211,80.9000015258789,0.039845737178940244,
2018-11-21,81.9000015258789,97.05000305175781,81.69999694824219,97.05000305175781,0.1996291869130895,
2018-11-22,106.55000305175781,115.4000015258789,105.0,111.55000305175781,0.1494075171977789,
2018-11-26,114.0999984741211,114.69999694824219,102.0,104.0999984741211,-0.06678623374111436,
2018-11-27,100.5,105.25,98.25,101.05000305175781,-0.02929870765676812,
2018-11-28,101.44999694824219,102.5999984741211,94.0999984741211,99.0,-0.02028701622807272,
2018-11-29,99.9000015258789,101.69999694824219,98.0999984741211,99.44999694824219,0.00454542371961808,
2018-11-30,99.0999984741211,101.4000015258789,97.6500015258789,98.75,-0.00703868245070427,
2018-12-03,99.0,99.75,96.30000305175781,97.5,-0.012658227848101222,
2018-12-04,97.5,97.8499984741211,95.19999694824219,96.19999694824219,-0.013333364633413503,
2018-12-05,95.1500015258789,105.80000305175781,94.19999694824219,105.3499984741211,0.0951143639931904,
2018-12-06,103.94999694824219,110.69999694824219,103.1500015258789,104.30000305175781,-0.009966734101293895,
2018-12-07,105.0,108.5,99.25,100.1500015258789,-0.03978908345591814,
2018-12-10,95.0999984741211,98.0,94.0,94.8499984741211,-0.05292064873696767,
2018-12-11,91.0,98.69999694824219,91.0,96.1500015258789,0.013705883739286495,
2018-12-12,97.69999694824219,101.94999694824219,97.5,98.05000305175781,0.019760805987793173,
2018-12-13,99.5999984741211,101.9000015258789,98.5,98.94999694824219,0.00917892777636431,
2018-12-14,99.75,100.80000305175781,98.0999984741211,98.8499984741211,-0.0010105960303707917,
2018-12-17,99.55000305175781,100.80000305175781,98.75,99.69999694824219,0.008598871899260896,
2018-12-18,99.0999984741211,108.4000015258789,98.4000015258789,106.25,0.0656971238941777,
2018-12-19,108.44999694824219,108.44999694824219,102.55000305175781,103.0,-0.030588235294117694,0.056209512892793315
2018-12-20,102.05000305175781,104.75,101.55000305175781,102.80000305175781,-0.0019417179440989196,0.05611584518037349
2018-12-21,103.6500015258789,103.9000015258789,99.4000015258789,99.6500015258789,-0.030642037279832945,0.056303150744776806
2018-12-24,100.69999694824219,101.1500015258789,98.05000305175781,98.30000305175781,-0.013547400436020096,0.056259380926448395
2018-12-26,97.8499984741211,103.19999694824219,96.5,100.5,0.022380436215081456,0.0552360411039312
2018-12-27,101.25,102.30000305175781,99.6500015258789,100.0999984741211,-0.0039801146853623015,0.05529974546145757
2018-12-28,100.6500015258789,102.75,100.3499984741211,101.19999694824219,0.010988995912976751,0.05528259654976397
2018-12-31,101.5,102.4000015258789,100.0999984741211,100.80000305175781,-0.003952508977731917,0.055334382674833586
2019-01-01,101.25,103.5,100.55000305175781,101.8499984741211,0.010416620938236809,0.055248862569317075
2019-01-02,101.25,102.55000305175781,99.4000015258789,100.44999694824219,-0.013745719654916111,0.05525515005224365
2019-01-03,102.30000305175781,103.19999694824219,100.75,100.8499984741211,0.003982095948544595,0.054972748555363805
2019-01-04,101.0,101.75,99.8499984741211,100.8499984741211,0.0,0.041499341448738784
2019-01-07,101.5,103.0,100.5,101.6500015258789,0.00793260350879521,0.030852436160125046
2019-01-08,101.6500015258789,101.9000015258789,100.25,101.0999984741211,-0.005410753010345881,0.028388695291506776
2019-01-09,101.5,102.75,99.9000015258789,101.25,0.0014836946403842255,0.02786690794283321
2019-01-10,101.44999694824219,101.69999694824219,99.75,100.4000015258789,-0.008395046657986072,0.027645718651424796
2019-01-11,100.5,101.5999984741211,98.3499984741211,99.0,-0.013944238093642314,0.0277658448167827
